timestamp(ms),GPS[0].Lat,GPS[0].Lng,BARO[0].AltAMSL,ARSP[0].Airspeed,GPS[0].Spd,CTUN.As
573401.0611260935,527809793,-7087441,179.14474487304688,13.829919815063477,18.744001388549805,13.013343811035156
573501.0611260935,527809952,-7086951,179.98455810546875,14.575689315795898,18.75400161743164,13.263595581054688
573601.0611260935,527809952,-7086951,180.85191345214844,14.901330947875977,18.75400161743164,13.670454025268555
573701.0611260935,527810107,-7086465,180.8298797607422,14.929072380065918,18.244001388549805,14.051042556762695
573801.0611260935,527810107,-7086465,179.95703125,14.450248718261719,18.244001388549805,14.320106506347656
573901.0611260935,527810260,-7085989,178.7124481201172,13.984621047973633,18.043001174926758,14.359272956848145
574001.0611260935,527810260,-7085989,177.68264770507812,13.342671394348145,18.043001174926758,14.24791145324707
574101.0611260935,527810411,-7085511,177.09890747070312,13.570199012756348,18.246000289916992,13.982495307922363
574201.0611260935,527810411,-7085511,176.30865478515625,13.205524444580078,18.246000289916992,13.86009407043457
574301.0611260935,527810566,-7085024,175.9947509765625,12.323884010314941,18.915000915527344,13.667015075683594
574401.0611260935,527810566,-7085024,175.60650634765625,11.489933013916016,18.915000915527344,13.278348922729492
574501.0611260935,527810732,-7084530,175.66433715820312,11.6188383102417,19.187000274658203,12.76815414428711
574601.0611260935,527810732,-7084530,175.2210235595703,11.511510848999023,19.187000274658203,12.434518814086914
574701.0611260935,527810903,-7084037,174.83277893066406,12.370800018310547,19.209001541137695,12.164972305297852
574801.0611260935,527810903,-7084037,174.802490234375,13.478422164916992,19.209001541137695,12.227084159851074
574901.0611260935,527811081,-7083550,174.70611572265625,13.490694999694824,19.03700065612793,12.615525245666504
575001.0611260935,527811081,-7083550,174.48309326171875,12.881986618041992,19.03700065612793,12.884319305419922
575101.0611260935,527811270,-7083076,174.48033142089844,13.186714172363281,19.2760009765625,12.88361930847168
575201.0611260935,527811270,-7083076,174.83277893066406,13.104883193969727,19.2760009765625,12.97529125213623
575301.0611260935,527811478,-7082607,174.7694549560547,13.410720825195312,19.815000534057617,13.014304161071777
575401.0611260935,527811478,-7082607,174.7942352294922,14.102471351623535,19.815000534057617,13.134486198425293
575501.0611260935,527811706,-7082150,174.7198944091797,14.025979995727539,20.264001846313477,13.432208061218262
575601.0611260935,527811706,-7082150,174.87408447265625,13.379830360412598,20.264001846313477,13.613059043884277
575701.0611260935,527811961,-7081730,174.84930419921875,12.36410903930664,20.047000885009766,13.543512344360352
575801.0611260935,527811961,-7081730,175.2210235595703,11.80956745147705,20.047000885009766,13.200759887695312
575901.0611260935,527812241,-7081371,175.24855041503906,12.04544448852539,19.713001251220703,12.79928970336914
576001.0611260935,527812241,-7081371,175.33392333984375,12.148052215576172,19.713001251220703,12.577880859375
576101.0611260935,527812537,-7081071,175.48260498046875,11.816567420959473,19.027000427246094,12.45048999786377
576201.0611260935,527812537,-7081071,175.5101318359375,11.746335983276367,19.027000427246094,12.263754844665527
576301.0611260935,527812840,-7080822,175.6781005859375,12.256556510925293,18.81100082397461,12.11085033416748
576401.0611260935,527812840,-7080822,175.88461303710938,13.416885375976562,18.81100082397461,12.154745101928711
576501.0611260935,527813156,-7080605,176.07736206054688,13.865776062011719,19.25400161743164,12.54672622680664
576601.0611260935,527813156,-7080605,176.5124053955078,14.329486846923828,19.25400161743164,12.956548690795898
576701.0611260935,527813477,-7080390,177.4623565673828,14.789849281311035,19.626001358032227,13.383227348327637
576801.0611260935,527813477,-7080390,178.01856994628906,15.526808738708496,19.626001358032227,13.8202543258667
576901.0611260935,527813803,-7080157,177.9965362548828,15.349931716918945,20.088001251220703,14.353541374206543
577001.0611260935,527813803,-7080157,177.4375762939453,15.039514541625977,20.088001251220703,14.659570693969727
577101.0611260935,527814134,-7079928,176.73268127441406,15.247164726257324,20.010000228881836,14.774580001831055
577201.0611260935,527814134,-7079928,175.93417358398438,15.192795753479004,20.010000228881836,14.917926788330078
577301.0611260935,527814473,-7079741,175.67535400390625,15.127294540405273,19.862001419067383,15.000916481018066
577401.0611260935,527814473,-7079741,175.64230346679688,14.149337768554688,19.862001419067383,15.038941383361816
577501.0611260935,527814814,-7079634,175.92315673828125,13.37364673614502,19.047000885009766,14.777684211730957
577601.0611260935,527814814,-7079634,175.9369354248047,12.977974891662598,19.047000885009766,14.37088394165039
577701.0611260935,527815146,-7079617,175.73867797851562,12.503859519958496,17.96200180053711,13.96760368347168
577801.0611260935,527815146,-7079617,175.5514373779297,13.180438995361328,17.96200180053711,13.545099258422852
577901.0611260935,527815457,-7079675,175.4881134033203,13.317841529846191,16.968000411987305,13.43674087524414
578001.0611260935,527815457,-7079675,175.4027557373047,13.865776062011719,16.968000411987305,13.401182174682617
578101.0611260935,527815749,-7079783,175.63955688476562,13.925324440002441,16.388999938964844,13.542234420776367
578201.0611260935,527815749,-7079783,175.82679748535156,14.04956340789795,16.388999938964844,13.658289909362793
578301.0611260935,527816033,-7079916,176.27560424804688,14.22515869140625,16.31800079345703,13.776838302612305
578401.0611260935,527816033,-7079916,176.6308135986328,14.335259437561035,16.31800079345703,13.91285228729248
578501.0611260935,527816312,-7080059,176.99977111816406,14.29479694366455,16.405000686645508,14.040908813476562
578601.0611260935,527816312,-7080059,177.63858032226562,15.011979103088379,16.405000686645508,14.117554664611816
578701.0611260935,527816596,-7080193,178.39028930664062,15.279692649841309,16.47599983215332,14.391719818115234
578801.0611260935,527816596,-7080193,178.3792724609375,15.160079956054688,16.47599983215332,14.663758277893066
578901.0611260935,527816878,-7080316,177.9717559814453,14.879100799560547,16.312000274658203,14.814400672912598
579001.0611260935,527816878,-7080316,177.33294677734375,15.110873222351074,16.312000274658203,14.833840370178223
579101.0611260935,527817158,-7080437,176.63356018066406,15.138236045837402,16.246000289916992,14.91749095916748
579201.0611260935,527817158,-7080437,175.73593139648438,15.077981948852539,16.246000289916992,14.984055519104004
579301.0611260935,527817438,-7080575,175.2100067138672,14.967820167541504,16.360000610351562,15.012295722961426
579401.0611260935,527817438,-7080575,174.76394653320312,14.535894393920898,16.360000610351562,14.998966217041016
579501.0611260935,527817712,-7080751,174.55743408203125,13.496824264526367,16.553001403808594,14.861559867858887
579601.0611260935,527817712,-7080751,174.54641723632812,13.117508888244629,16.553001403808594,14.465664863586426
579701.0611260935,527817976,-7080964,174.46380615234375,13.205524444580078,16.145000457763672,14.074783325195312
579801.0611260935,527817976,-7080964,174.15817260742188,13.435379981994629,16.145000457763672,13.819747924804688
579901.0611260935,527818226,-7081192,174.2600555419922,13.673471450805664,15.73900032043457,13.70556926727295
580001.0611260935,527818226,-7081192,174.44729614257812,14.230977058410645,15.73900032043457,13.695947647094727
580101.0611260935,527818473,-7081419,174.64002990722656,14.63235092163086,15.818000793457031,13.858626365661621
580201.0611260935,527818473,-7081419,175.0943603515625,14.660598754882812,15.818000793457031,14.09520435333252
580301.0611260935,527818723,-7081640,175.41928100585938,14.404361724853516,15.833001136779785,14.26717472076416
580401.0611260935,527818723,-7081640,175.88186645507812,14.895772933959961,15.833001136779785,14.308469772338867
580501.0611260935,527818976,-7081858,176.30589294433594,14.90132999420166,16.03499984741211,14.487159729003906
580601.0611260935,527818976,-7081858,176.4270477294922,14.806625366210938,16.03499984741211,14.612643241882324
580701.0611260935,527819232,-7082077,176.16546630859375,14.845699310302734,16.125,14.671107292175293
580801.0611260935,527819232,-7082077,175.7772216796875,14.756241798400879,16.125,14.723702430725098
580901.0611260935,527819490,-7082296,175.18247985839844,14.598381042480469,16.227001190185547,14.733471870422363
581001.0611260935,527819490,-7082296,174.5849609375,14.722558975219727,16.227001190185547,14.693074226379395
581101.0611260935,527819751,-7082523,174.25730895996094,14.54727554321289,16.6510009765625,14.701927185058594
581201.0611260935,527819751,-7082523,174.26556396484375,14.114200592041016,16.6510009765625,14.655702590942383
581301.0611260935,527820020,-7082753,174.10586547851562,13.429214477539062,17.034000396728516,14.495376586914062
581401.0611260935,527820020,-7082753,174.22425842285156,13.373648643493652,17.034000396728516,14.183944702148438
581501.0611260935,527820293,-7082970,174.2600555419922,13.496824264526367,16.7760009765625,13.94580078125
581601.0611260935,527820293,-7082970,174.1719512939453,13.661362648010254,16.7760009765625,13.812640190124512
581701.0611260935,527820570,-7083172,174.3454132080078,14.358331680297852,16.89900016784668,13.767431259155273
581801.0611260935,527820570,-7083172,174.6290283203125,14.761849403381348,16.89900016784668,13.947330474853516
581901.0611260935,527820850,-7083362,175.2100067138672,14.722558975219727,16.762001037597656,14.19659423828125
582001.0611260935,527820850,-7083362,175.7441864013672,14.75623893737793,16.762001037597656,14.35640811920166
