timestamp(ms),CTUN.ThO,ARSP[0].Airspeed,CTUN.As,ARSP[0].DiffPress,ARSP[0].Temp,ATT.Pitch,ATT.Roll,RCOU.C3,RCOU.C11,AOA.AOA,IMU[0].AccX,IMU[0].AccZ
349289.01797164755,83.60357666015625,13.895581245422363,13.865715980529785,122.75091552734375,25.65,3.693796396255493,1.8251986503601074,1555,1610,-3.215183973312378,2.108508348464966,-0.5658841133117676
349389.01797164755,81.01667022705078,14.143486022949219,13.949627876281738,127.16986083984375,25.65,-1.3559110164642334,3.107419490814209,1571,1685,-3.8787710666656494,1.3101816177368164,-0.24597059190273285
349489.01797164755,80.52725982666016,14.358331680297852,14.073485374450684,131.062744140625,25.65,-4.024043083190918,2.9693641662597656,1572,1727,-3.3280699253082275,0.6504973769187927,1.6531322002410889
349589.01797164755,81.16889953613281,15.023003578186035,14.364933013916016,143.47784423828125,25.55,-6.557218074798584,2.4961166381835938,1571,1780,-1.145674467086792,0.011639569886028767,2.2881665229797363
349689.01797164755,81.8355712890625,15.077981948852539,14.58250904083252,144.5299072265625,25.59,-7.252091884613037,2.2902050018310547,1574,1793,0.0738634392619133,0.5172260999679565,-2.53843355178833
349789.01797164755,83.4076156616211,14.541582107543945,14.570243835449219,134.42950439453125,25.62,-6.385496616363525,1.3039953708648682,1553,1821,2.8722429275512695,0.3543832004070282,-4.583059310913086
349889.01797164755,84.07428741455078,14.59837818145752,14.578689575195312,135.48165893554688,25.57,-4.717441082000732,0.2865141034126282,1539,1813,5.372536659240723,0.518510103225708,-9.166510581970215
349989.01797164755,86.78654479980469,14.856841087341309,14.662688255310059,140.32150268554688,25.65,-1.0465227365493774,-1.2020258903503418,1523,1788,7.846346855163574,0.9568975567817688,-12.60356616973877
350089.01797164755,87.45321655273438,14.700057029724121,14.673909187316895,137.37551879882812,25.55,2.019136667251587,-2.107914686203003,1507,1759,10.34418773651123,1.9149736166000366,-14.933701515197754
350189.01797164755,88.7142562866211,13.889625549316406,14.443097114562988,122.64572143554688,25.55,7.288183689117432,-3.9732983112335205,1476,1721,12.115490913391113,3.8254666328430176,-20.47909164428711
350289.01797164755,88.27578735351562,13.022537231445312,14.032037734985352,107.81085205078125,25.55,10.45616340637207,-4.861281394958496,1461,1694,12.15782642364502,4.148676872253418,-21.9729061126709
350389.01797164755,88.15435028076172,12.952457427978516,13.717087745666504,106.65362548828125,25.55,13.758530616760254,-5.139596462249756,1449,1644,10.951942443847656,3.540799856185913,-20.942251205444336
350489.01797164755,88.0781021118164,12.437505722045898,13.346100807189941,98.34173583984375,25.55,15.164323806762695,-5.073392391204834,1439,1618,9.05206298828125,3.2740478515625,-19.511863708496094
350589.01797164755,87.8653564453125,12.746376037597656,13.169051170349121,103.28677368164062,25.55,16.15329360961914,-4.372624397277832,1439,1542,6.691450595855713,3.5001068115234375,-16.700733184814453
350689.01797164755,87.2953872680664,13.533561706542969,13.279455184936523,116.43820190429688,25.55,16.12888526916504,-4.003899574279785,1432,1511,4.206894874572754,3.2287943363189697,-14.310032844543457
350789.01797164755,86.3510513305664,13.447688102722168,13.330147743225098,114.96524047851562,25.55,14.877967834472656,-3.613769292831421,1433,1480,2.0256824493408203,2.6457464694976807,-11.829516410827637
350889.01797164755,85.68437957763672,14.055450439453125,13.551815032958984,125.5916748046875,25.55,13.17481803894043,-2.097809076309204,1471,1485,-0.20119249820709229,2.00606632232666,-8.538459777832031
350989.01797164755,84.07948303222656,14.236791610717773,13.760889053344727,128.85330200195312,25.55,9.331250190734863,1.3970370292663574,1531,1508,-1.8881980180740354,1.4759796857833862,-4.437585353851318
351089.01797164755,83.41281127929688,13.919379234313965,13.808627128601074,123.17172241210938,25.55,5.952192783355713,2.9595251083374023,1547,1547,-3.1790099143981934,1.3707917928695679,-2.5361361503601074
351189.01797164755,81.26777648925781,14.084856986999512,13.892072677612305,126.11773681640625,25.55,0.27329838275909424,3.6933534145355225,1561,1640,-4.408429145812988,1.3437949419021606,-0.238615944981575
351289.01797164755,80.60110473632812,14.143484115600586,13.967970848083496,127.16983032226562,25.55,-3.2435190677642822,3.814211845397949,1569,1689,-5.1811909675598145,1.3660911321640015,2.1237595081329346
351389.01797164755,79.58475494384766,14.694427490234375,14.189813613891602,137.27032470703125,25.55,-7.236241817474365,4.503891944885254,1589,1775,-4.399031639099121,0.7202619910240173,2.5068204402923584
351489.01797164755,80.25142669677734,14.604049682617188,14.315342903137207,135.58694458007812,25.55,-8.758381843566895,4.705142974853516,1587,1806,-2.6438512802124023,-0.5454320311546326,-1.3566653728485107
351589.01797164755,81.62691497802734,14.906882286071777,14.495340347290039,141.26837158203125,25.55,-8.88925552368164,4.472923278808594,1590,1830,-1.0516738891601562,-0.13746677339076996,-1.9810190200805664
351689.01797164755,82.29358673095703,14.688793182373047,14.553646087646484,137.16506958007812,25.52,-7.843672752380371,4.3275580406188965,1590,1827,1.5584548711776733,0.2907802164554596,-6.3076910972595215
